los_id,z,dz,logN,dlogN,b,db,btur,dbtur,func,series,id
256,0.5071817414038637,1.770238561574356e-05,14.34085187096236,0.0563360295770135,49.45547779511231,1.3926645721237174,1.6631705822685006,,voigt,Ly_a,2
256,0.5081574504080336,2.3430641586323488e-05,12.589889365169682,0.0978491741258409,13.54471824870934,3.8954690603968647,0.4227860008162495,,voigt,Ly_a,3
256,0.5073363477286267,7.95958319038946e-06,14.77076022638747,0.3306087902766116,24.25638086550439,4.602205207500728,1.062926091805687,,voigt,Ly_a,4
256,0.5079472016856915,1.1168627496747983e-05,13.081397512155704,0.0631294862780631,14.679863156492262,3.665205979015018,1e-10,,voigt,Ly_a,5
260,0.514758963850383,1.0482632244263478e-05,14.212867585697454,0.0179810029251509,48.926941180542094,1.9831730144801496,30.48735613718093,,voigt,OVI,1
260,0.5146253993712661,9.627930812142988e-06,13.881300753109434,0.0449217244350053,37.97074677138309,2.6616224199812946,20.252533147323785,,voigt,Ly_a,2
260,0.5146522073450199,3.994440377628985e-06,13.33518696178399,0.0729288022924474,8.853103703375558,1.975067463580375,1e-10,,voigt,OVI,3
260,0.5149662165046498,4.189317737784294e-05,13.385321984953944,0.1208144685457322,42.074743575331105,4.531783373776328,0.6524354164722586,,voigt,Ly_a,4
260,0.5157281927927714,2.150961493663008e-06,13.440354383191371,0.0145568672637017,17.385407756973034,0.5439124124736918,1e-10,,voigt,Ly_a,5
260,0.5130497278805197,3.5027415378985153e-06,13.447709802752636,0.0195643107813443,20.832615326801868,0.8823264024194962,1e-10,,voigt,Ly_a,6
260,0.5141876100915173,2.0990765568438325e-05,13.34001610889682,0.0427176939167884,50.013214323077655,0.1999708088641104,1e-10,,voigt,Ly_a,7
260,0.5164262458013212,0.033210557072111,11.431082576978064,6.558391738305483,1.0000002069418588,2.790191581525948,0.000230077561805,,voigt,Ly_a,8
202,0.5151968774430974,2.342017142633247e-06,14.023807251454755,0.0069676395404662,23.70718575011592,0.520177087428073,1e-10,,voigt,OVI,1
202,0.5151434929791608,1.896522554389923e-06,14.03293952216122,0.0032843028393831,49.99307291383276,0.54878590643955,49.948570421534306,,voigt,Ly_a,2
202,0.5136243226450934,6.144423119296915e-05,12.934174801560191,1.422389143704295,3.579747717535165,17.985243326377773,1e-10,,voigt,OVI,3
202,0.5133085335923144,1.0748931135007729e-05,13.557482457079528,0.0268724878454258,38.02044197458657,4.568153782086252,1e-10,,voigt,OVI,4
202,0.5140750165536035,3.760538091169845e-06,13.646806192589588,0.0099838118218235,42.099184554963344,1.4793891466269131,13.131110227363044,,voigt,Ly_a,5
202,0.5134630054993726,6.0648354012143425e-06,13.581793390988102,0.0133582622861752,50.19670610999122,0.1990462577418337,1e-10,,voigt,Ly_a,6
212,0.4997966842817469,2.853882388525879e-06,14.0798480692444,0.0119308994557539,35.19382127879607,0.688810685127502,0.3670401499529004,,voigt,OVI,1
212,0.4994890791421219,6.072946928959004e-06,13.849602175108224,0.0116064444125863,50.000001310019904,0.1999999999999973,29.678362242297485,,voigt,Ly_a,2
212,0.497308687486772,3.4011121886214195e-06,13.0181573850664,0.054177278813295,3.258537485114693,0.0286427799359525,0.9222108059856974,,voigt,OVI,3
212,0.4997670202613796,1.0974603730240658e-05,13.343379380409576,0.052331717960187,5.202577329940017,5.176463968352545,1e-10,,voigt,OVI,4
212,0.4974309057453481,0.0028239777772848,12.090001340662573,15.619774658877509,2.4651454259004453,2.7874672129243265,1e-10,,voigt,OVI,5
212,0.4974143481015722,6.703791206515223e-06,13.73792824083681,0.0146851089954557,50.20240081363818,0.1996574415524575,1e-10,,voigt,Ly_a,6
212,0.4987669439787043,3.494962102148003e-05,12.17691278720138,0.6672275248259912,5.404983528757968,0.014406486839888,1e-10,,voigt,Ly_a,7
209,0.4928052375266109,1.0118033017937433e-05,13.606183317515576,0.0413735199899295,25.35834460144924,2.783561515977589,1e-10,,voigt,OVI,1
